1192,0.000245025,1192
621,0.000244914,0621
710,0.000244914,0710
1298,0.000244914,1298
6699,0.000244914,6699
8,0.000244803,0008
1019,0.000244803,1019
1597,0.00024458,1597
1252,0.000242691,1252
2022,0.000242691,2022
2528,0.000242579,2528
417,0.000242468,0417
147,0.000240356,0147
4477,0.000240356,4477
1941,0.000240245,1941
2808,0.000240245,2808
3113,0.000240245,3113
3197,0.000240245,3197
408,0.000240022,0408
514,0.000240022,0514
517,0.000240022,0517
215,0.000239911,0215
427,0.000239911,0427
2015,0.000239911,2015
1527,0.00023791,1527
1555,0.000237799,1555
1905,0.000237799,1905
1936,0.000237799,1936
7625,0.000237799,7625
1100,0.000237688,1100
1922,0.000237688,1922
7171,0.000237688,7171
402,0.000237577,0402
508,0.000237577,0508
9898,0.000237577,9898
520,0.000237465,0520
7654,0.000235464,7654
401,0.000235242,0401
1423,0.000235131,1423
8426,0.000235131,8426
789,0.000235019,0789
2277,0.000235019,2277
2324,0.000235019,2324
3650,0.000233018,3650
1907,0.000232908,1907
5533,0.000232908,5533
1488,0.000232796,1488
2378,0.000232796,2378
4466,0.000232796,4466
9595,0.000232796,9595
616,0.000232685,0616
515,0.000232574,0515
523,0.000232574,0523
1113,0.000232574,1113
5853,0.000232574,5853
2343,0.000230573,2343
2737,0.000230573,2737
2129,0.000230462,2129
4311,0.000230462,4311
8383,0.000230462,8383
1516,0.00023035,1516
228,0.000230239,0228
1403,0.000230239,1403
4563,0.000230239,4563
316,0.000230128,0316
1436,0.000229905,1436
1917,0.000228016,1917
2215,0.000228016,2215
2909,0.000228016,2909
2213,0.000227905,2213
2564,0.000227905,2564
212,0.000227793,0212
304,0.000227793,0304
324,0.000227793,0324
619,0.000227793,0619
1928,0.000227793,1928
3211,0.000227793,3211
8282,0.000227793,8282
927,0.000227682,0927
1524,0.000227682,1524
2456,0.000227568,2456
1850,0.000225681,1850
1438,0.00022557,1438
2409,0.00022557,2409
2635,0.00022557,2635
302,0.000225459,0302
8991,0.000225459,8991
112,0.000225348,0112
1118,0.000225348,1118
1312,0.000225348,1312
825,0.000225122,0825
3579,0.000225122,3579
3431,0.000223235,3431
3533,0.000223235,3533
70,0.000223124,0070
1732,0.000223124,1732
2772,0.000223124,2772
1080,0.000223013,1080
2469,0.000223013,2469
5425,0.000223013,5425
5665,0.000223013,5665
216,0.000222902,0216
501,0.000222902,0501
1441,0.00022279,1441
2200,0.00022279,2200
1244,0.000220679,1244
1627,0.000220679,1627
1932,0.000220679,1932
1422,0.000220567,1422
2355,0.000220567,2355
326,0.000220456,0326
506,0.000220456,0506
2058,0.000220456,2058
421,0.000220231,0421
2342,0.000218233,2342
8252,0.000218233,8252
1321,0.000218121,1321
2306,0.000218121,2306
6275,0.00021801,6275
323,0.000217899,0323
2327,0.000217899,2327
5353,0.000217899,5353
2016,0.000217785,2016
2587,0.000217785,2587
1440,0.000215787,1440
2904,0.000215787,2904
2907,0.000215787,2907
3005,0.000215787,3005
4343,0.000215676,4343
1299,0.000215564,1299
1469,0.000215564,1469
1551,0.000215564,1551
5472,0.000215564,5472
721,0.000215453,0721
1006,0.000215453,1006
6,0.000213341,0006
1373,0.000213341,1373
3263,0.000213341,3263
901,0.00021323,0901
1326,0.00021323,1326
1903,0.00021323,1903
2201,0.00021323,2201
5211,0.00021323,5211
624,0.000212893,0624
3117,0.000210895,3117
7225,0.000210895,7225
1821,0.000210784,1821
1900,0.000210784,1900
2502,0.000210784,2502
103,0.000210673,0103
113,0.000210673,0113
218,0.000210673,0218
716,0.000210673,0716
611,0.000210561,0611
1278,0.000210561,1278
2311,0.000210561,2311
4560,0.000210561,4560
2401,0.00020845,2401
3410,0.00020845,3410
4228,0.00020845,4228
1308,0.000208338,1308
1519,0.000208338,1519
2224,0.000208338,2224
6661,0.000208338,6661
601,0.000208227,0601
702,0.000208227,0702
8523,0.000208227,8523
7448,0.000208002,7448
2563,0.000207893,2563
1780,0.000206004,1780
5334,0.000206004,5334
8588,0.000206004,8588
3221,0.000205892,3221
11,0.000205781,0011
109,0.000205781,0109
317,0.000205781,0317
1421,0.000205781,1421
509,0.00020567,0509
7788,0.00020567,7788
2478,0.000203558,2478
4344,0.000203558,4344
6678,0.000203558,6678
1608,0.000203447,1608
2663,0.000203447,2663
829,0.000203335,0829
1501,0.000203335,1501
213,0.000203224,0213
526,0.000203224,0526
1920,0.000203224,1920
822,0.00020311,0822
5953,0.00020311,5953
1265,0.000201112,1265
2040,0.000201112,2040
2187,0.000201112,2187
2746,0.000201112,2746
4273,0.000201112,4273
5895,0.000201112,5895
9012,0.000201112,9012
1250,0.000201001,1250
1617,0.000201001,1617
2030,0.000201001,2030
2544,0.000201001,2544
2611,0.000201001,2611
3321,0.000201001,3321
504,0.00020089,0504
6060,0.00020089,6060
125,0.000200778,0125
430,0.000200778,0430
628,0.000200778,0628
1323,0.000200778,1323
7667,0.000200778,7667
814,0.000200664,0814
923,0.000200664,0923
1553,0.000198666,1553
3015,0.000198666,3015
4269,0.000198666,4269
4463,0.000198666,4463
7249,0.000198666,7249
1881,0.000198555,1881
2208,0.000198555,2208
3711,0.000198555,3711
4411,0.000198555,4411
105,0.000198444,0105
2423,0.000198444,2423
115,0.000198332,0115
813,0.000198332,0813
816,0.000198332,0816
914,0.000198332,0914
915,0.000198332,0915
925,0.000198332,0925
823,0.000198219,0823
5673,0.000198219,5673
4710,0.000196221,4710
1789,0.000196109,1789
2205,0.000196109,2205
2248,0.000196109,2248
2421,0.000196109,2421
7268,0.000196109,7268
1420,0.000195998,1420
2221,0.000195998,2221
8521,0.000195998,8521
929,0.000195887,0929
2123,0.000195773,2123
1351,0.000193775,1351
3359,0.000193775,3359
5102,0.000193775,5102
5420,0.000193775,5420
8604,0.000193775,8604
1290,0.000193663,1290
2769,0.000193663,2769
1912,0.000193552,1912
3006,0.000193552,3006
5258,0.000193552,5258
9119,0.000193552,9119
1433,0.000193441,1433
423,0.000193327,0423
521,0.000193327,0521
626,0.000193327,0626
6262,0.000193327,6262
8585,0.000193218,8585
4504,0.000191329,4504
5196,0.000191329,5196
1143,0.000191218,1143
1342,0.000191218,1342
5654,0.000191218,5654
6264,0.000191218,6264
204,0.000191106,0204
602,0.000191106,0602
604,0.000191106,0604
1248,0.000191106,1248
828,0.000190995,0828
3369,0.000190995,3369
5455,0.000190995,5455
7070,0.000190995,7070
422,0.000190881,0422
610,0.000190881,0610
1913,0.000188772,1913
2567,0.000188772,2567
22,0.000188661,0022
1259,0.000188661,1259
2558,0.000188661,2558
3212,0.000188661,3212
3733,0.000188661,3733
4123,0.000188661,4123
309,0.000188549,0309
712,0.000188549,0712
713,0.000188549,0713
714,0.000188549,0714
120,0.000188435,0120
507,0.000188435,0507
510,0.000188435,0510
5283,0.000188435,5283
2062,0.000186437,2062
3720,0.000186437,3720
6209,0.000186437,6209
1428,0.000186326,1428
1533,0.000186326,1533
1822,0.000186326,1822
1916,0.000186326,1916
2301,0.000186326,2301
3169,0.000186326,3169
6942,0.000186326,6942
305,0.000186215,0305
618,0.000186215,0618
1296,0.000186215,1296
1473,0.000186215,1473
4653,0.000186215,4653
5456,0.000186215,5456
7530,0.000186215,7530
801,0.000186103,0801
1408,0.000186103,1408
2406,0.000186103,2406
5464,0.000186103,5464
223,0.00018599,0223
407,0.00018599,0407
4673,0.00018599,4673
2588,0.000185881,2588
156,0.000183992,0156
5026,0.000183992,5026
5516,0.000183992,5516
6768,0.000183992,6768
2337,0.00018388,2337
2705,0.00018388,2705
3101,0.00018388,3101
3365,0.00018388,3365
5325,0.00018388,5325
12,0.000183769,0012
701,0.000183769,0701
1921,0.000183769,1921
1923,0.000183769,1923
3010,0.000183769,3010
5959,0.000183769,5959
7877,0.000183769,7877
413,0.000183658,0413
729,0.000183658,0729
806,0.000183658,0806
2868,0.000183658,2868
3791,0.000183658,3791
313,0.000183544,0313
723,0.000183435,0723
4001,0.000181546,4001
6099,0.000181546,6099
7549,0.000181546,7549
8053,0.000181546,8053
8796,0.000181546,8796
9339,0.000181546,9339
1661,0.000181434,1661
1706,0.000181434,1706
2267,0.000181434,2267
2453,0.000181434,2453
2548,0.000181434,2548
2908,0.000181434,2908
1189,0.000181323,1189
1506,0.000181323,1506
2209,0.000181323,2209
2274,0.000181323,2274
2522,0.000181323,2522
2252,0.000181212,2252
3662,0.000181212,3662
4763,0.000181098,4763
4403,0.0001791,4403
4907,0.0001791,4907
7143,0.0001791,7143
8275,0.0001791,8275
2128,0.000178989,2128
5271,0.000178989,5271
617,0.000178877,0617
1132,0.000178877,1132
1187,0.000178877,1187
1771,0.000178877,1771
1810,0.000178877,1810
2202,0.000178877,2202
2243,0.000178877,2243
2404,0.000178877,2404
5874,0.000178877,5874
219,0.000178766,0219
704,0.000178766,0704
804,0.000178766,0804
2021,0.000178766,2021
2325,0.000178766,2325
4564,0.000178766,4564
5280,0.000178766,5280
6369,0.000178766,6369
121,0.000178652,0121
124,0.000178652,0124
926,0.000178652,0926
1582,0.000176543,1582
2678,0.000176543,2678
5259,0.000176543,5259
5645,0.000176543,5645
6636,0.000176543,6636
6791,0.000176543,6791
1525,0.000176432,1525
1925,0.000176432,1925
2235,0.000176432,2235
2314,0.000176432,2314
2505,0.000176432,2505
2509,0.000176432,2509
418,0.00017632,0418
924,0.00017632,0924
1303,0.00017632,1303
1404,0.00017632,1404
1406,0.00017632,1406
328,0.000176206,0328
406,0.000176206,0406
920,0.000176206,0920
130,0.000176098,0130
1456,0.000176098,1456
1477,0.000176098,1477
2653,0.000176098,2653
1050,0.000174097,1050
1493,0.000174097,1493
1704,0.000174097,1704
5212,0.000174097,5212
5312,0.000174097,5312
8912,0.000174097,8912
118,0.000173986,0118
1177,0.000173986,1177
2234,0.000173986,2234
2242,0.000173986,2242
2305,0.000173986,2305
2309,0.000173986,2309
2322,0.000173986,2322
2384,0.000173986,2384
4462,0.000173986,4462
6463,0.000173986,6463
9856,0.000173986,9856
719,0.000173874,0719
1712,0.000173874,1712
2458,0.000173874,2458
7575,0.000173874,7575
731,0.000173761,0731
810,0.000173761,0810
831,0.000173761,0831
910,0.000173761,0910
1523,0.000173761,1523
310,0.000173652,0310
2850,0.000173652,2850
1669,0.000171651,1669
1874,0.000171651,1874
1940,0.000171651,1940
2380,0.000171651,2380
6110,0.000171651,6110
9900,0.000171651,9900
1092,0.00017154,1092
1823,0.00017154,1823
5284,0.00017154,5284
5854,0.00017154,5854
7319,0.00017154,7319
7873,0.00017154,7873
207,0.000171429,0207
516,0.000171429,0516
918,0.000171429,0918
3258,0.000171429,3258
709,0.000171315,0709
1400,0.000171315,1400
8800,0.000171315,8800
9333,0.000171315,9333
921,0.000171206,0921
2026,0.000169205,2026
2793,0.000169205,2793
3132,0.000169205,3132
4424,0.000169205,4424
4572,0.000169205,4572
2155,0.000169094,2155
2465,0.000169094,2465
4357,0.000169094,4357
5333,0.000169094,5333
7391,0.000169094,7391
8822,0.000169094,8822
9797,0.000169094,9797
1237,0.000168983,1237
7373,0.000168983,7373
226,0.000168869,0226
308,0.000168869,0308
1384,0.00016676,1384
1695,0.00016676,1695
3301,0.00016676,3301
3386,0.00016676,3386
5443,0.00016676,5443
5501,0.00016676,5501
8111,0.00016676,8111
1708,0.000166648,1708
2366,0.000166648,2366
4456,0.000166648,4456
4554,0.000166648,4554
6673,0.000166648,6673
6283,0.000166537,6283
225,0.000166423,0225
329,0.000166423,0329
715,0.000166423,0715
722,0.000166423,0722
827,0.000166423,0827
5433,0.000166423,5433
1058,0.000164314,1058
3123,0.000164314,3123
3387,0.000164314,3387
8881,0.000164314,8881
1198,0.000164203,1198
1626,0.000164203,1626
1918,0.000164203,1918
2236,0.000164203,2236
2276,0.000164203,2276
2422,0.000164203,2422
2910,0.000164203,2910
8762,0.000164203,8762
8789,0.000164203,8789
209,0.000164091,0209
906,0.000164091,0906
9512,0.000164091,9512
320,0.000163977,0320
529,0.000163977,0529
625,0.000163977,0625
819,0.000163977,0819
826,0.000163977,0826
919,0.000163977,0919
1358,0.000163977,1358
3210,0.000163977,3210
4562,0.000163977,4562
5522,0.000163977,5522
5625,0.000163977,5625
7536,0.000163869,7536
1844,0.000161868,1844
2741,0.000161868,2741
2986,0.000161868,2986
3648,0.000161868,3648
7828,0.000161868,7828
7862,0.000161868,7862
7988,0.000161868,7988
9375,0.000161868,9375
1277,0.000161757,1277
1427,0.000161757,1427
1605,0.000161757,1605
2142,0.000161757,2142
2144,0.000161757,2144
2300,0.000161757,2300
2398,0.000161757,2398
2701,0.000161757,2701
4422,0.000161757,4422
5512,0.000161757,5512
1311,0.000161645,1311
3323,0.000161645,3323
4587,0.000161645,4587
4769,0.000161645,4769
327,0.000161532,0327
531,0.000161532,0531
805,0.000161532,0805
917,0.000161532,0917
1199,0.000161532,1199
7827,0.000161532,7827
8484,0.000161532,8484
191,0.000159422,0191
1075,0.000159422,1075
1842,0.000159422,1842
2219,0.000159422,2219
4127,0.000159422,4127
4145,0.000159422,4145
5121,0.000159422,5121
5250,0.000159422,5250
6459,0.000159422,6459
1619,0.000159311,1619
2702,0.000159311,2702
2802,0.000159311,2802
3111,0.000159311,3111
3666,0.000159311,3666
4125,0.000159311,4125
4152,0.000159311,4152
4758,0.000159311,4758
5511,0.000159311,5511
6600,0.000159311,6600
9630,0.000159311,9630
1901,0.0001592,1901
5421,0.0001592,5421
8808,0.0001592,8808
9,0.000159086,0009
206,0.000159086,0206
606,0.000159086,0606
3366,0.000159086,3366
913,0.000158977,0913
4565,0.000158977,4565
288,0.000156976,0288
1461,0.000156976,1461
2900,0.000156976,2900
3689,0.000156976,3689
4002,0.000156976,4002
5882,0.000156976,5882
6569,0.000156976,6569
6841,0.000156976,6841
7054,0.000156976,7054
8541,0.000156976,8541
8571,0.000156976,8571
1069,0.000156865,1069
1159,0.000156865,1159
1727,0.000156865,1727
2317,0.000156865,2317
2806,0.000156865,2806
4561,0.000156865,4561
518,0.000156754,0518
908,0.000156754,0908
1147,0.000156754,1147
1285,0.000156754,1285
1435,0.000156754,1435
1508,0.000156754,1508
1535,0.000156754,1535
1906,0.000156754,1906
2524,0.000156754,2524
129,0.00015664,0129
2460,0.00015664,2460
3264,0.00015664,3264
140,0.000154531,0140
385,0.000154531,0385
3400,0.000154531,3400
4388,0.000154531,4388
4867,0.000154531,4867
5092,0.000154531,5092
7195,0.000154531,7195
8242,0.000154531,8242
1559,0.000154419,1559
2257,0.000154419,2257
2729,0.000154419,2729
3004,0.000154419,3004
3412,0.000154419,3412
3600,0.000154419,3600
4111,0.000154419,4111
5662,0.000154419,5662
80,0.000154308,0080
630,0.000154308,0630
1305,0.000154308,1305
1505,0.000154308,1505
2232,0.000154308,2232
2287,0.000154308,2287
3311,0.000154308,3311
3647,0.000154308,3647
9669,0.000154308,9669
